Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[681]    0.0    0.00    0.00       6+18      std::_Rb_tree<Dodge::uiEvent_t, std::pair<Dodge::uiEvent_t const, boost::variant<Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, NullType> >, Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, TypeList<int, NullType> > >, Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, TypeList<float, TypeList<float, NullType> > > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> >, std::_Select1st<std::pair<Dodge::uiEvent_t const, boost::variant<Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, NullType> >, Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, TypeList<int, NullType> > >, Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, TypeList<float, TypeList<float, NullType> > > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > >, std::less<Dodge::uiEvent_t>, std::allocator<std::pair<Dodge::uiEvent_t const, boost::variant<Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, NullType> >, Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, TypeList<int, NullType> > >, Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, TypeList<float, TypeList<float, NullType> > > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > > >::_M_erase(std::_Rb_tree_node<std::pair<Dodge::uiEvent_t const, boost::variant<Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, NullType> >, Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, TypeList<int, NullType> > >, Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, TypeList<float, TypeList<float, NullType> > > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > >*) [681]
                0.00    0.00      12/96          MemFunHandler<Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, TypeList<int, NullType> > >, Menu*, void (Menu::*)(boost::shared_ptr<Dodge::Entity>, int)>::~MemFunHandler() [546]
                0.00    0.00       6/48          MemFunHandler<Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, TypeList<float, TypeList<float, NullType> > > >, Menu*, void (Menu::*)(boost::shared_ptr<Dodge::Entity>, float, float)>::~MemFunHandler() [564]
                                  18             std::_Rb_tree<Dodge::uiEvent_t, std::pair<Dodge::uiEvent_t const, boost::variant<Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, NullType> >, Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, TypeList<int, NullType> > >, Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, TypeList<float, TypeList<float, NullType> > > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> >, std::_Select1st<std::pair<Dodge::uiEvent_t const, boost::variant<Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, NullType> >, Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, TypeList<int, NullType> > >, Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, TypeList<float, TypeList<float, NullType> > > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > >, std::less<Dodge::uiEvent_t>, std::allocator<std::pair<Dodge::uiEvent_t const, boost::variant<Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, NullType> >, Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, TypeList<int, NullType> > >, Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, TypeList<float, TypeList<float, NullType> > > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > > >::_M_erase(std::_Rb_tree_node<std::pair<Dodge::uiEvent_t const, boost::variant<Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, NullType> >, Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, TypeList<int, NullType> > >, Functor<void, TypeList<boost::shared_ptr<Dodge::Entity>, TypeList<float, TypeList<float, NullType> > > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > >*) [681]
-----------------------------------------------
                0.00    0.00       6/6           Dodge::UiButton::addActivationKey(int) [672]
[682]    0.0    0.00    0.00       6         std::pair<std::_Rb_tree_iterator<int>, bool> std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_insert_unique<int const&>(int const&) [682]
-----------------------------------------------
                0.00    0.00       6/6           Dodge::UiButton::removeActivationKey(int) [673]
[683]    0.0    0.00    0.00       6         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::erase(int const&) [683]
                0.00    0.00       6/12          std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_erase(std::_Rb_tree_node<int>*) [631]
-----------------------------------------------
                0.00    0.00       5/5           Application::deleteAsset(boost::shared_ptr<Dodge::Asset>) [153]
[684]    0.0    0.00    0.00       5         Collectable::removeFromWorld() [684]
-----------------------------------------------
                0.00    0.00       5/5           GameSettings::parseGameModes(Dodge::XmlNode) [794]
[685]    0.0    0.00    0.00       5         GameOptions::GameOptions(Dodge::XmlNode) [685]
                0.00    0.00      40/93          Dodge::XmlNode::getInt() const [547]
-----------------------------------------------
                0.00    0.00       1/5           Player::init() [293]
                0.00    0.00       1/5           Player::~Player() <cycle 1> [220]
                0.00    0.00       1/5           Dodge::EventManager::unregisterCallback(long, Functor<void, TypeList<Dodge::EEvent*, NullType> > const&) [120]
                0.00    0.00       2/5           Zombie::~Zombie() <cycle 1> [574]
[686]    0.0    0.00    0.00       5         MemFunHandler<Functor<void, TypeList<Dodge::EEvent*, NullType> >, Player*, void (Player::*)(Dodge::EEvent*)>::~MemFunHandler() [686]
-----------------------------------------------
                0.00    0.00       5/5           Menu::menuItemKeyDown(boost::shared_ptr<Dodge::Entity>, int) [315]
[687]    0.0    0.00    0.00       5         Menu::onMenuItemKeyDown(boost::shared_ptr<MenuItem>, int) [687]
-----------------------------------------------
                0.00    0.00       1/5           Dodge::MapLoader::loadMapSettings(Dodge::XmlNode) [286]
                0.00    0.00       1/5           Dodge::MapLoader::parseAssetsFile_r(std::string const&, Dodge::MapLoader::mapSegment_t*) [24]
                0.00    0.00       3/5           Dodge::MapLoader::parseMapFile(std::string const&) [25]
[688]    0.0    0.00    0.00       5         Dodge::dummyFunc3(boost::shared_ptr<Dodge::Asset>) [688]
-----------------------------------------------
                0.00    0.00       5/5           Dodge::EntityUi::keyDownHandler(int) [146]
[689]    0.0    0.00    0.00       5         Dodge::UiButton::onKeyDown(int) [689]
-----------------------------------------------
                0.00    0.00       1/5           Application::launch(int, char**) [1]
                0.00    0.00       1/5           boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>::variant(boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> const&) [575]
                0.00    0.00       3/5           Application::populateMap(Dodge::EEvent*) [30]
[690]    0.0    0.00    0.00       5         MemFunHandler<Functor<void, TypeList<int, NullType> >, Application*, void (Application::*)(int)>::clone() const [690]
-----------------------------------------------
                0.00    0.00       1/5           CreditsMenu::getSize() const [840]
                0.00    0.00       1/5           GameOptionsMenu::getSize() const [851]
                0.00    0.00       1/5           PauseMenu::getSize() const [859]
                0.00    0.00       1/5           SettingsMenu::getSize() const [843]
                0.00    0.00       1/5           StartMenu::getSize() const [860]
[691]    0.0    0.00    0.00       5         Menu::getSize() const [691]
                0.00    0.00       5/63          Item::getSize() const [560]
                0.00    0.00       5/67          Dodge::Sprite::getSize() const [559]
-----------------------------------------------
                0.00    0.00       5/5           Menu::init() [54]
[692]    0.0    0.00    0.00       5         std::_Rb_tree<std::pair<int, boost::shared_ptr<MenuItem> >, std::pair<int, boost::shared_ptr<MenuItem> >, std::_Identity<std::pair<int, boost::shared_ptr<MenuItem> > >, std::less<std::pair<int, boost::shared_ptr<MenuItem> > >, std::allocator<std::pair<int, boost::shared_ptr<MenuItem> > > >::_M_erase(std::_Rb_tree_node<std::pair<int, boost::shared_ptr<MenuItem> > >*) [692]
-----------------------------------------------
                0.00    0.00       4/4           Dodge::EventManager::doEvents() [7]
[693]    0.0    0.00    0.00       4         EUpdateScore::~EUpdateScore() [693]
                0.00    0.00       5/87279       Dodge::EEvent::operator delete(void*, unsigned int) [414]
-----------------------------------------------
                0.00    0.00       4/4           SettingsMenu::SettingsMenu(Dodge::XmlNode) [98]
[694]    0.0    0.00    0.00       4         SettingsMenu::onMenuItemActivate(boost::shared_ptr<MenuItem>) [694]
-----------------------------------------------
                0.00    0.00       1/4           Application::onExit(Functor<void, NullType>) [874]
                0.00    0.00       1/4           std::_Rb_tree<Dodge::WinIO::winEvent_t, std::pair<Dodge::WinIO::winEvent_t const, std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > > >, std::_Select1st<std::pair<Dodge::WinIO::winEvent_t const, std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > > > >, std::less<Dodge::WinIO::winEvent_t>, std::allocator<std::pair<Dodge::WinIO::winEvent_t const, std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > > > > >::_M_erase(std::_Rb_tree_node<std::pair<Dodge::WinIO::winEvent_t const, std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > > > >*) [866]
